,nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret
7817,469,296,46,187.0,98.7,0,0,3,0,1,1,2645,2,0.0,0.27,2024-07-07,,,9900.825636623891
7818,632,124,59,171.0,79.5,0,0,3,5,0,1,1691,3,0.0,0.72,2022-03-27,371.0,5000.0,13388.222620302377
7819,910,12,25,163.0,92.5,0,1,2,4,1,1,2942,1,,0.37,2022-09-18,506.0,797.28,9128.42372997827
7820,957,124,20,165.9,76.4,0,0,4,4,0,1,3049,3,,0.07,2021-10-11,750.0,1077.64,27976.146181089185
7821,557,179,48,166.8,47.3,0,1,3,2,0,0,1565,2,,0.6,2024-01-12,,609.41,500.0
7822,863,296,43,184.6,64.3,0,1,1,0,0,0,4252,2,,0.62,2024-08-24,624.0,951.46,2119.138324537859
7823,566,367,20,172.9,64.3,0,0,1,5,0,1,3922,3,,0.85,2020-02-01,526.0,10000.0,8596.485031860793
7824,615,190,21,162.7,64.8,1,0,4,2,0,1,3287,1,,0.34,2023-10-10,531.0,626.81,13755.786469399598
7825,556,7,45,171.9,83.4,0,1,4,4,0,0,500,1,3.0,0.52,2022-08-03,618.0,,500.0
7826,802,41,49,171.7,90.9,1,0,2,7,1,1,1466,0,,0.44,2022-03-15,719.0,10000.0,15447.6750998352
7827,129,347,42,165.6,54.9,1,1,0,7,1,0,4419,3,2.0,0.47,2021-03-25,,,3081.4977264689337
7828,786,362,27,166.1,77.2,1,0,1,1,0,0,4403,4,5.0,0.31,2020-08-26,,5000.0,500.0
7829,484,439,26,163.2,72.0,1,1,1,7,0,0,2475,4,,0.74,2022-09-13,536.0,10000.0,500.0
7830,390,122,65,165.1,67.8,1,0,0,1,1,1,3072,0,3.0,0.12,2025-01-08,,,4098.224663218085
7831,259,471,33,150.8,68.4,0,0,0,6,0,0,2482,2,1.0,0.9,2021-03-05,510.0,604.74,500.0
7832,346,80,59,175.2,61.2,0,1,4,2,0,1,2136,0,5.0,0.24,2020-08-01,,,18099.9870889254
7833,331,207,45,163.8,70.3,0,0,4,4,1,1,500,4,,0.88,2022-12-26,,,500.0
7834,514,367,22,157.1,88.7,0,0,2,2,0,1,3895,1,4.0,0.98,2022-10-10,772.0,5000.0,9777.06260734546
7835,117,333,26,147.8,43.7,1,0,4,6,0,1,2971,2,,0.45,2020-11-21,667.0,,36283.575112900704
7836,415,165,59,170.9,64.6,1,1,0,6,1,1,2634,3,2.0,0.08,2020-09-13,513.0,5000.0,4685.075795880287
7837,59,107,74,169.2,56.9,0,1,4,1,1,1,2865,4,,0.6,2021-09-08,750.0,10000.0,18627.80935273144
7838,298,165,51,167.6,70.9,1,1,3,5,0,1,1375,3,,0.44,2023-07-07,647.0,,27666.849646169238
7839,390,237,39,176.7,76.4,0,0,0,7,1,0,1568,0,1.0,0.21,2024-12-02,311.0,,500.0
7840,225,611,70,138.6,100.2,1,1,4,6,0,1,967,4,,0.79,2024-12-18,,10000.0,26615.944649248733
7841,467,599,22,177.8,68.2,1,1,0,6,1,1,2527,2,0.0,0.6,2021-07-19,,5000.0,2039.64150158787
7842,469,303,60,180.1,74.4,1,0,1,6,0,1,2113,1,2.0,0.81,2023-08-08,,,5847.563940221507
7843,581,24,60,177.8,55.8,1,0,3,1,0,1,3659,1,1.0,0.41,2024-08-09,303.0,,39175.11103231254
7844,697,474,22,166.5,80.2,1,0,3,2,0,1,1109,4,3.0,0.14,2024-12-10,753.0,5000.0,15025.510396515016
7845,466,302,33,167.0,67.5,0,0,4,5,1,0,2858,3,,0.25,2023-06-02,,,500.0
7846,450,28,75,180.9,81.2,0,1,4,3,0,1,1087,2,,0.19,2025-02-02,,8.51,21387.37567736715
7847,835,475,27,190.2,69.4,1,1,3,6,1,1,3583,0,4.0,0.04,2021-03-28,,10000.0,31695.317973626374
7848,942,550,38,185.2,75.1,0,1,0,3,1,1,1551,2,,0.95,2022-10-05,,5000.0,500.0
7849,950,357,68,187.7,52.1,1,0,2,5,0,0,3041,1,,0.34,2022-08-08,449.0,5000.0,500.0
7850,471,248,66,156.7,80.7,0,1,2,6,1,1,878,0,5.0,0.19,2022-09-27,349.0,955.05,6646.632315585117
7851,814,35,21,187.5,58.0,1,1,1,4,0,1,2519,1,1.0,0.15,2023-12-15,,10000.0,15350.52748315492
7852,578,320,36,173.9,59.7,1,1,4,7,0,1,1935,4,5.0,0.52,2024-08-10,547.0,10000.0,30454.49772937241
7853,828,35,49,172.1,62.7,1,0,4,3,1,0,2885,0,4.0,0.98,2022-08-05,330.0,,500.0
7854,3,246,21,184.8,98.6,0,1,1,3,1,1,2072,2,,0.17,2024-08-06,,,500.0
7855,659,42,57,157.2,53.0,1,0,3,0,0,1,2457,3,,0.34,2021-10-14,,656.05,28065.51969260852
7856,658,210,43,147.2,79.0,0,1,4,2,0,1,3999,4,,0.99,2023-04-23,645.0,968.59,21906.34724797314
7857,577,496,75,158.1,78.9,1,1,2,1,0,1,4403,1,,0.96,2021-08-27,,,43681.44302913977
7858,60,493,61,166.0,77.7,1,1,4,5,1,1,2941,2,0.0,0.22,2024-03-14,,10000.0,10195.37243250887
7859,438,299,21,174.1,67.2,0,1,4,1,0,0,500,1,3.0,0.89,2022-11-04,558.0,,500.0
7860,665,238,34,180.7,70.4,0,1,0,7,1,1,2428,4,,0.38,2023-12-07,341.0,5000.0,500.0
7861,551,649,75,174.0,54.7,1,1,4,5,0,1,2110,2,0.0,0.16,2021-08-22,790.0,,29135.737464436217
7862,670,391,54,160.8,85.8,0,0,0,3,1,0,4239,0,5.0,0.91,2023-05-11,,5000.0,500.0
7863,350,495,42,153.4,75.2,1,0,0,3,0,0,1709,3,5.0,0.28,2025-03-29,,5000.0,500.0
7864,774,459,52,165.1,87.6,0,0,1,6,0,1,1776,4,,0.53,2023-07-01,,10000.0,2003.662539987957
7865,655,597,44,170.9,39.5,1,0,4,2,0,0,500,0,,0.72,2021-08-20,325.0,5000.0,500.0
7866,802,304,48,155.6,64.8,1,1,4,1,0,0,3098,2,,0.77,2025-04-09,360.0,,500.0
7867,7,304,29,191.9,71.3,0,1,0,6,0,1,1843,1,,0.52,2023-02-01,592.0,10000.0,11125.54260015076
7868,554,439,22,162.3,76.4,0,0,1,0,0,0,2066,4,,0.49,2022-02-03,,10000.0,500.0
7869,260,463,41,178.6,77.8,0,0,1,2,1,0,2739,3,,0.06,2023-02-17,815.0,,500.0
7870,778,129,24,160.9,64.8,0,1,2,2,0,0,1995,2,1.0,0.83,2023-03-06,,381.75,500.0
7871,691,429,22,177.6,68.1,0,0,2,5,1,0,2851,0,3.0,0.89,2021-10-18,,5000.0,500.0
7872,469,190,55,158.0,66.3,1,1,2,5,1,0,4425,4,,0.63,2023-09-12,,5000.0,2257.331446478641
7873,974,63,24,165.9,57.7,0,0,4,3,1,0,1585,3,2.0,0.75,2025-05-09,800.0,10000.0,500.0
7874,495,124,31,182.1,74.5,1,0,4,0,0,0,1909,3,,0.41,2021-06-24,422.0,1769.74,500.0
7875,495,80,63,173.7,83.8,0,0,0,5,1,1,2955,1,,0.27,2021-03-31,,,500.0
7876,543,585,49,177.3,58.4,0,1,4,6,0,1,923,2,,0.06,2022-02-09,,,15248.4810407341
7877,827,133,43,165.7,84.0,0,1,2,7,0,0,500,1,,0.78,2021-09-29,747.0,5000.0,500.0
7878,255,452,75,172.8,88.0,1,0,4,2,1,0,3227,1,,0.95,2021-06-18,427.0,,500.0
7879,887,298,22,152.1,64.9,1,1,2,6,1,1,4318,4,,0.77,2023-08-11,750.0,10000.0,25573.66709538538
7880,321,538,23,172.9,69.8,0,0,1,4,1,1,2316,2,3.0,0.82,2023-08-03,672.0,5000.0,4875.654269884283
7881,615,524,56,174.0,83.1,1,1,3,5,0,0,3686,0,,0.18,2023-06-10,663.0,5000.0,14417.396877220674
7882,506,287,60,153.9,91.9,1,0,2,2,0,1,3185,0,4.0,0.36,2022-01-31,793.0,5000.0,26951.67318866248
7883,111,330,48,164.2,70.4,0,0,4,0,0,1,1698,0,0.0,0.66,2024-08-23,,10000.0,13816.262680129665
7884,887,339,39,159.6,57.0,1,1,0,2,1,0,2218,3,,0.57,2024-10-29,805.0,,500.0
7885,458,316,28,173.3,63.5,0,1,1,0,0,1,500,1,4.0,0.93,2022-05-18,524.0,10000.0,500.0
7886,883,31,60,169.4,89.0,0,1,3,1,0,1,2302,3,5.0,0.54,2022-03-30,,1201.86,30546.143047613037
7887,390,560,72,164.3,68.4,1,0,2,7,0,1,954,2,2.0,0.23,2021-08-15,,1054.44,15303.876298875744
7888,478,333,19,160.4,59.6,1,0,3,7,1,1,3615,0,4.0,0.49,2025-02-17,676.0,5000.0,25773.88434214079
7889,552,353,28,171.3,74.7,0,0,2,5,0,0,3806,1,5.0,0.43,2022-10-27,,5000.0,500.0
7890,803,296,22,167.7,71.3,1,1,4,0,0,0,2892,4,,0.17,2020-12-01,,,8934.14176341371
7891,686,585,28,171.8,55.2,1,0,3,0,1,0,3914,1,2.0,0.84,2023-04-21,452.0,5000.0,3521.242711206401
7892,166,403,25,169.9,73.3,1,1,1,4,1,1,3197,1,,0.98,2024-07-11,503.0,843.12,4233.697837574982
7893,977,343,19,189.7,61.1,1,1,0,1,1,0,500,4,2.0,0.78,2023-04-24,793.0,10000.0,500.0
7894,352,241,21,165.2,48.7,0,1,0,3,0,1,1851,4,4.0,0.03,2022-03-14,,5000.0,500.0
7895,112,513,43,181.6,91.7,0,0,1,2,1,1,1657,0,,0.18,2024-03-12,,5000.0,500.0
7896,615,542,40,167.2,70.2,1,0,3,6,0,0,2565,3,5.0,0.14,2025-03-22,,,6874.504576565261
7897,398,496,69,155.8,75.2,0,1,2,7,0,0,2389,2,5.0,0.91,2020-01-10,748.0,10000.0,4762.398692680535
7898,767,25,60,170.7,60.1,1,1,3,6,1,1,3877,1,,0.14,2025-03-30,796.0,656.06,26791.942931760183
7899,367,215,60,156.7,62.6,1,0,3,3,0,0,3733,3,1.0,0.74,2025-03-21,,858.94,500.0
7900,935,158,26,172.0,80.1,1,1,3,7,1,1,840,2,3.0,0.95,2022-11-09,,5000.0,27301.04373620307
7901,436,372,71,146.7,61.9,0,0,4,4,1,0,3643,3,0.0,0.64,2024-01-21,698.0,10000.0,500.0
7902,681,355,50,167.3,64.2,1,1,3,1,0,0,3263,2,,0.11,2024-03-12,844.0,965.52,21481.508621667628
7903,569,524,60,165.3,58.2,0,1,0,7,1,0,2048,0,,0.91,2023-11-04,,,500.0
7904,268,80,62,153.4,70.2,1,0,0,0,0,1,4582,1,1.0,0.75,2022-08-21,,,13328.455418328776
7905,924,59,55,168.2,67.3,1,1,2,4,0,1,500,0,,0.69,2020-12-31,,10000.0,10058.538288684533
7906,212,363,57,176.3,71.4,0,0,1,1,1,1,2884,2,,0.52,2020-08-03,705.0,965.45,3156.355028961993
7907,72,435,60,169.2,58.5,1,0,1,3,0,1,3359,0,,0.81,2023-07-06,,,10275.128142136704
7908,677,648,47,166.7,76.2,0,0,1,1,0,0,2613,4,,0.39,2020-11-03,,10000.0,500.0
7909,501,42,63,170.1,73.7,0,1,3,7,0,1,2665,2,2.0,0.4,2023-10-10,785.0,904.54,33541.917204711506
7910,434,262,24,166.8,69.6,1,1,0,5,1,1,3135,1,,0.21,2023-10-07,,10000.0,10811.579890657436
7911,747,348,25,175.3,68.9,0,0,4,3,0,1,1910,0,,0.68,2022-01-31,,5000.0,16634.685116942495
7912,190,645,51,154.1,67.6,0,1,1,5,0,0,4131,0,5.0,0.12,2023-03-21,510.0,863.41,3640.623000749377
7913,536,547,58,162.9,59.1,0,0,4,7,1,0,2285,1,,0.15,2023-03-31,,10000.0,500.0
7914,738,296,49,171.8,56.1,1,1,2,5,0,0,1445,1,,0.34,2021-09-03,672.0,10000.0,500.0
7915,270,28,36,183.6,35.9,1,0,2,0,0,1,2795,3,,0.01,2024-10-02,611.0,644.72,15775.309195861306
7916,606,165,29,186.6,91.9,1,1,0,4,1,1,2812,2,0.0,0.82,2020-11-17,,5000.0,1983.1179546175915
7917,115,97,72,171.1,54.6,1,1,0,1,0,0,2456,2,,0.0,2025-06-05,,,500.0
7918,578,447,64,159.5,39.2,1,1,1,1,1,0,2453,1,3.0,0.78,2021-11-22,804.0,,500.0
7919,802,553,31,155.0,86.1,1,1,4,3,1,1,3373,2,0.0,0.45,2021-07-07,,10000.0,29141.920205403832
7920,846,320,52,176.4,63.4,0,1,1,5,0,1,4183,4,,0.57,2022-08-27,,5000.0,27579.82481011792
7921,111,36,49,170.8,102.1,0,1,1,5,0,1,3484,0,,0.96,2020-02-04,,5000.0,14519.84050878665
7922,848,369,65,169.4,76.9,0,0,4,4,0,1,1241,0,,0.74,2024-01-28,693.0,10000.0,10316.65384745357
7923,235,453,21,162.4,75.8,1,0,3,3,1,1,4253,2,,0.49,2021-07-19,738.0,5000.0,29686.67681397136
7924,653,377,21,168.1,44.0,1,1,3,7,0,1,2968,1,,0.86,2021-09-27,,699.43,42098.23728258648
7925,550,521,62,146.9,72.1,0,1,3,5,0,1,2054,3,2.0,0.08,2025-05-05,726.0,,37193.73163275152
7926,970,320,35,166.5,89.9,1,1,0,5,1,1,3522,4,,0.97,2020-09-15,,10000.0,3143.302089382696
7927,883,463,56,161.4,42.0,1,0,1,0,1,1,1596,2,,0.62,2024-12-14,576.0,10000.0,1487.9735311106751
7928,255,388,33,152.8,67.7,0,0,0,0,0,0,2518,2,5.0,0.16,2020-09-12,356.0,5000.0,500.0
7929,356,2,26,161.9,54.3,0,1,3,6,1,0,5245,1,2.0,0.41,2024-08-12,345.0,,674.3874406919842
7930,716,291,38,159.9,51.8,1,0,0,7,1,1,1895,0,4.0,0.44,2024-12-14,749.0,10000.0,5249.559463637888
7931,206,173,60,182.7,83.5,0,1,1,2,1,1,3452,3,4.0,0.92,2020-01-17,,927.64,500.0
7932,263,107,62,176.8,74.2,0,1,2,1,0,1,3172,2,,0.51,2022-04-23,,818.85,26793.33914559241
7933,390,165,53,191.9,102.2,1,0,2,7,1,0,3169,1,4.0,0.61,2022-07-05,,10000.0,500.0
7934,846,459,52,148.9,75.2,1,0,1,6,0,0,3299,4,,0.67,2021-02-25,,692.85,500.0
7935,130,165,67,151.4,104.3,0,0,3,6,0,0,2746,4,0.0,0.27,2022-04-19,688.0,673.44,2544.0338919489623
7936,961,384,25,166.4,54.7,0,1,4,2,1,1,2751,4,,0.53,2021-09-14,515.0,5000.0,6421.684529184082
7937,856,369,23,154.2,74.8,1,0,2,0,1,1,4110,0,,0.94,2021-06-24,,716.0,11881.240860457434
7938,822,435,42,169.1,84.6,0,0,4,4,0,1,1435,3,3.0,0.9,2021-04-20,,849.48,8160.771271682468
7939,961,31,73,168.3,74.4,0,0,4,4,1,1,723,1,2.0,0.94,2024-01-25,,,500.0
7940,234,87,19,168.1,76.9,0,0,0,6,0,1,967,2,,0.64,2020-10-18,,5000.0,500.0
7941,669,320,58,182.0,68.7,0,0,4,5,0,1,4032,1,,0.53,2024-01-07,,10000.0,22212.549324003103
7942,79,614,46,165.6,55.6,0,0,4,4,1,0,1117,1,2.0,0.75,2023-06-22,728.0,10000.0,500.0
7943,793,290,47,155.2,87.1,0,0,4,1,0,0,2262,4,2.0,0.36,2023-12-12,,10000.0,500.0
7944,562,478,19,191.0,94.5,0,0,2,4,0,1,948,1,2.0,0.26,2022-09-22,,1001.04,2316.650013531266
7945,858,41,45,172.2,72.0,0,0,1,5,0,1,2268,0,,0.93,2021-06-04,,1154.91,500.0
7946,391,149,49,158.2,81.5,0,0,0,4,1,0,1507,3,,0.96,2024-05-18,,5000.0,500.0
7947,904,357,37,178.4,85.7,0,1,3,0,1,0,2423,0,0.0,0.72,2023-06-22,434.0,,500.0
7948,306,648,25,154.9,72.6,0,1,4,5,0,1,1333,4,0.0,0.9,2020-12-21,,972.58,24008.62845286836
7949,462,213,36,162.3,63.0,0,0,3,2,1,1,3494,1,,0.26,2022-11-08,,,16324.19905909522
7950,141,583,41,167.9,68.0,0,0,0,5,0,0,3771,0,,0.23,2020-02-06,844.0,720.04,500.0
7951,556,370,38,179.7,70.8,0,0,4,5,0,0,857,1,3.0,0.16,2022-03-23,630.0,5000.0,500.0
7952,892,78,54,175.5,82.3,1,0,1,4,0,0,1604,4,2.0,0.19,2023-04-24,,10000.0,500.0
7953,32,101,37,178.1,117.8,0,0,1,2,1,1,3696,2,4.0,0.86,2024-03-10,,5000.0,500.0
7954,555,339,19,156.9,103.1,0,0,0,7,0,1,716,2,,0.22,2020-05-12,406.0,10000.0,13765.633462646794
7955,674,172,69,169.5,104.6,0,0,4,6,1,1,1295,2,0.0,0.42,2021-04-02,816.0,10000.0,12277.981980939903
7956,467,28,53,175.2,44.4,1,0,0,3,1,1,3306,4,3.0,0.49,2022-06-18,,10000.0,500.0
7957,558,26,37,172.2,87.0,1,0,4,7,0,1,4485,3,4.0,0.35,2022-05-28,,,32229.094228449227
7958,836,645,62,178.8,72.7,0,0,0,7,0,1,2483,4,5.0,0.09,2020-09-21,473.0,5000.0,2670.383656098497
7959,346,528,54,164.5,71.8,1,0,3,4,1,0,2372,4,0.0,0.44,2024-01-23,368.0,5000.0,500.0
7960,385,207,34,181.4,86.8,1,1,2,2,1,1,1093,4,,0.39,2021-02-05,812.0,1212.92,4160.426157903108
7961,882,418,52,163.2,78.6,1,0,1,4,1,1,4030,0,,0.17,2021-09-21,841.0,10000.0,15082.920563640397
7962,402,170,66,193.9,84.8,1,1,4,6,1,0,500,4,,0.11,2025-05-18,547.0,5000.0,500.0
7963,368,37,27,178.2,71.1,0,1,4,4,0,0,2378,3,,0.0,2023-11-21,361.0,5000.0,500.0
7964,85,478,35,195.4,64.8,0,0,1,1,1,1,2590,4,,0.55,2020-04-20,,1319.07,1919.0645405088396
7965,9,274,30,176.2,83.9,0,1,1,0,0,0,2288,4,,0.81,2025-06-06,410.0,,500.0
7966,356,549,62,158.8,58.0,0,0,0,6,1,1,3439,2,,0.29,2020-06-30,449.0,741.13,500.0
7967,93,596,63,163.4,73.3,0,0,1,6,0,1,1991,1,,0.91,2023-11-07,380.0,,5501.063590542835
7968,491,475,36,164.2,66.8,1,1,1,1,1,0,500,3,4.0,0.11,2022-01-07,,10000.0,500.0
7969,927,294,56,159.4,72.2,1,1,3,5,1,0,2857,4,2.0,0.03,2021-04-15,,,500.0
7970,80,174,74,162.0,63.0,0,1,4,0,0,1,1938,4,1.0,0.05,2022-04-13,331.0,,21080.28875140006
7971,966,294,27,160.8,57.9,0,1,3,6,1,1,1336,2,,0.31,2022-03-15,837.0,10000.0,23795.448425086117
7972,553,35,48,166.3,94.1,1,0,4,7,1,0,500,0,,0.48,2025-05-08,,,500.0
7973,111,224,42,171.5,63.3,0,0,1,4,0,1,2362,3,,0.52,2024-03-03,848.0,,9116.796793240135
7974,591,292,46,161.2,90.7,0,0,2,1,0,1,3059,2,,0.95,2023-06-13,,5000.0,10441.426766867877
7975,886,39,23,185.0,72.8,1,0,0,0,1,0,3490,2,,0.19,2024-04-16,,10000.0,500.0
7976,447,329,19,151.5,96.1,1,0,3,6,1,1,3802,4,3.0,0.78,2021-09-18,430.0,644.74,31041.89141862505
7977,349,579,74,160.9,59.0,1,1,3,0,1,0,2656,0,,0.64,2022-11-13,837.0,10000.0,11078.554723335894
7978,223,473,62,161.2,56.1,1,0,4,3,1,0,1649,1,,0.99,2020-02-15,787.0,604.61,500.0
7979,632,459,55,170.8,75.0,1,0,2,4,0,0,2028,4,0.0,0.95,2021-11-10,,10000.0,500.0
7980,319,427,24,166.5,65.2,1,0,0,5,0,1,2487,0,1.0,0.03,2023-09-09,,645.59,2304.666214490657
7981,778,91,22,183.6,77.8,0,1,1,6,0,1,1511,0,1.0,0.2,2023-02-01,,10000.0,13350.112730015251
7982,166,157,36,190.7,80.9,0,0,3,2,1,1,2028,4,5.0,0.76,2020-04-13,760.0,,8674.065775266828
7983,735,484,57,165.5,77.2,1,0,1,0,1,0,500,1,,0.79,2023-01-02,526.0,1040.93,500.0
7984,378,213,31,167.3,69.5,1,1,3,4,0,0,1682,4,,0.47,2021-12-01,,,500.0
7985,538,524,66,178.3,86.5,0,1,2,0,1,1,3645,3,4.0,0.97,2024-03-20,621.0,743.71,18564.0776462267
7986,230,576,29,179.8,50.6,0,1,4,1,0,1,792,2,,0.82,2020-04-24,503.0,,16892.256593175338
7987,248,648,72,179.7,86.4,0,1,4,6,0,1,521,1,3.0,0.18,2022-11-04,,10000.0,21807.98852433962
7988,957,195,73,179.7,72.4,1,1,3,1,0,1,2435,4,,0.89,2022-05-24,,,41179.05532061994
7989,877,304,52,170.6,61.2,0,0,3,0,0,0,2068,2,,0.78,2023-07-12,,10000.0,500.0
7990,838,584,35,169.8,76.9,1,1,0,3,0,0,1978,3,,0.59,2021-01-11,,10000.0,500.0
7991,878,459,52,171.7,56.0,0,0,0,3,0,1,1961,3,2.0,0.44,2021-11-24,524.0,,500.0
7992,175,330,31,167.0,59.0,1,1,0,2,0,1,2584,4,1.0,0.09,2021-01-17,,5000.0,8046.205505553663
7993,102,363,28,162.7,61.6,1,1,2,7,0,0,3232,4,,0.9,2024-11-09,796.0,371.13,20019.883083705176
7994,846,329,36,164.6,52.5,1,1,3,7,0,1,1473,4,3.0,0.85,2024-12-15,818.0,10000.0,43583.34878273814
7995,940,142,52,167.7,65.9,1,1,0,5,1,0,3774,2,,0.91,2021-09-21,,811.61,500.0
7996,261,328,20,176.7,88.5,1,0,3,4,1,1,2107,0,2.0,0.12,2023-03-03,,10000.0,6767.328623308507
7997,942,70,62,166.8,61.4,1,0,0,4,1,1,3017,4,,0.01,2024-10-15,500.0,1158.16,500.0
7998,619,545,64,172.5,31.0,0,1,1,1,1,0,1592,2,,0.09,2024-07-28,723.0,10000.0,500.0
7999,964,320,75,162.0,49.5,1,0,1,3,0,1,3701,1,3.0,0.2,2022-10-11,774.0,5000.0,14834.964271844226
8000,964,600,41,161.8,60.1,1,0,4,1,0,1,997,4,,0.67,2021-08-19,,1018.8,14960.586087927582
8001,630,564,41,175.0,78.9,1,0,3,2,1,0,3161,3,2.0,0.37,2020-07-28,590.0,834.56,500.0
8002,986,439,45,182.5,67.6,1,0,3,4,0,1,3218,4,5.0,0.76,2023-01-09,342.0,1047.49,30486.06973950227
8003,5,165,62,188.9,57.2,1,0,2,4,0,1,2911,0,1.0,0.9,2024-01-13,714.0,10000.0,21418.883722660517
8004,480,449,20,186.1,95.9,1,0,0,3,0,1,1929,4,1.0,0.26,2022-07-10,,10000.0,500.0
8005,546,180,27,178.4,61.8,0,1,3,2,0,1,1775,2,1.0,0.76,2021-11-25,366.0,5000.0,10182.550534848682
8006,448,271,30,172.9,68.9,0,1,1,0,0,0,3665,1,,0.18,2021-04-16,,,500.0
8007,662,278,69,164.7,70.6,0,1,2,6,1,1,1374,2,3.0,0.81,2023-12-24,714.0,10000.0,13117.945242301628
8008,408,369,44,164.7,49.9,0,1,2,3,0,1,2872,1,1.0,0.33,2020-05-29,678.0,10000.0,18881.68553120388
8009,699,296,25,157.0,76.5,0,0,3,6,1,1,2167,4,,0.99,2020-03-23,512.0,5000.0,5186.79782805216
8010,891,279,74,187.4,71.3,1,0,4,3,1,1,2919,3,3.0,0.46,2023-11-24,,10000.0,2481.09959892883
8011,747,129,43,159.0,73.5,0,1,2,0,0,0,4911,3,,0.07,2021-07-13,,,10147.822069945152
8012,964,42,55,161.7,67.9,0,0,2,2,0,0,1739,1,4.0,0.04,2024-06-29,763.0,5000.0,500.0
8013,469,403,68,191.0,74.0,0,1,2,5,0,1,1173,4,4.0,0.72,2024-04-06,,5000.0,15432.273114806869
8014,977,550,52,166.8,59.0,1,0,1,0,1,0,2181,3,,0.72,2021-05-25,440.0,5000.0,500.0
8015,619,108,64,170.9,61.8,0,1,4,1,1,1,2876,4,,0.14,2023-04-12,,5000.0,23468.2433482955
8016,693,133,38,169.2,63.1,0,1,1,4,1,1,1484,1,4.0,0.14,2025-01-11,,765.12,500.0
8017,380,149,54,167.3,67.0,0,1,2,0,0,0,3899,2,4.0,0.02,2021-08-06,777.0,562.14,3554.3397796209447
8018,555,459,66,168.2,46.2,1,0,1,6,1,1,1804,4,,0.06,2022-09-15,,5000.0,500.0
8019,778,634,74,160.0,73.7,0,1,0,5,1,1,3195,4,,0.6,2023-09-15,,5000.0,1720.2592498520053
8020,452,390,65,165.4,70.2,0,0,0,2,0,1,500,0,,0.08,2023-06-23,,,500.0
8021,154,104,66,172.7,54.4,1,1,2,5,0,0,3621,2,5.0,0.91,2021-08-15,648.0,,500.0
8022,712,602,42,160.5,80.4,0,0,2,0,0,1,3141,4,1.0,0.98,2020-11-29,411.0,,18569.509973487773
8023,594,459,55,166.5,82.0,0,1,3,7,0,0,5376,1,,0.96,2022-09-21,,10000.0,25122.002857507527
8024,324,453,71,170.7,62.9,1,0,4,1,0,0,500,0,,0.94,2020-05-31,828.0,,500.0
8025,712,0,49,163.3,65.1,0,0,0,0,1,1,1120,4,,0.2,2023-03-22,,5000.0,500.0
8026,615,17,61,184.8,78.2,1,0,2,1,1,0,1851,2,5.0,0.83,2021-04-26,780.0,5000.0,500.0
8027,826,546,44,182.7,83.0,1,0,0,7,1,1,2055,2,1.0,0.17,2025-01-28,,5000.0,2477.730488837312
8028,105,279,67,164.4,71.6,1,1,4,5,0,1,1844,0,2.0,0.09,2024-01-07,600.0,743.34,26612.34048782037
8029,981,509,68,175.2,90.9,0,0,0,7,1,1,2326,1,1.0,0.81,2022-05-11,413.0,916.09,500.0
8030,187,320,66,172.3,84.8,0,1,4,2,0,1,3397,1,,0.79,2020-02-23,548.0,,19183.42612544696
8031,383,430,44,181.4,102.1,0,1,3,1,0,1,2211,0,4.0,0.52,2023-10-13,616.0,1218.35,36720.79622810243
8032,786,636,47,170.5,80.4,0,0,0,6,1,0,3612,0,,0.37,2021-07-06,,1041.56,500.0
8033,611,30,59,159.4,65.1,1,0,4,4,1,0,1971,1,,0.89,2021-01-18,,10000.0,500.0
8034,54,126,49,173.1,68.8,1,0,4,0,0,0,500,4,,0.59,2022-06-22,794.0,,500.0
8035,89,124,59,177.5,63.5,0,0,2,3,0,0,1988,1,,0.67,2022-09-27,809.0,,500.0
8036,135,648,30,164.5,86.4,1,1,0,1,0,1,3901,2,,0.97,2023-09-29,327.0,,14198.651113899925
8037,529,587,59,160.1,55.7,0,1,4,3,1,0,2969,4,,0.72,2022-09-24,,10000.0,500.0
8038,52,76,40,164.2,67.2,0,1,0,2,0,0,1960,4,3.0,0.81,2020-09-22,774.0,,500.0
8039,383,172,58,178.6,69.8,0,1,3,7,1,1,2422,2,,0.35,2024-08-06,,5000.0,26408.864363556484
8040,262,259,21,178.7,63.3,1,1,3,7,1,0,2267,4,,0.08,2024-07-27,469.0,5000.0,500.0
8041,956,459,23,158.6,64.3,1,0,4,3,1,1,3405,3,,0.96,2022-03-10,,,17740.353316390923
8042,647,123,67,160.0,52.1,0,1,1,7,1,1,1794,0,,0.32,2023-02-25,,,4101.548715596796
8043,210,423,72,169.0,49.4,0,1,4,6,1,1,3899,1,4.0,0.37,2023-02-14,326.0,10000.0,20246.66434495193
8044,729,77,43,170.8,79.9,0,0,1,1,1,1,3002,0,1.0,0.4,2024-07-11,,5000.0,500.0
8045,35,328,53,161.9,87.0,0,1,2,1,1,1,2777,4,,0.44,2022-06-14,,,15372.119679838735
8046,536,33,36,166.1,79.6,0,0,0,0,0,1,3874,0,,0.71,2022-11-03,771.0,,18238.82274133452
8047,289,30,45,177.6,69.7,1,0,4,4,1,1,3059,3,,0.23,2023-12-10,,5000.0,7190.10447878666
